entry_time,exit_time,direction,entry,stop,target,r_dist,realized_r,exit_reasons,k6_taken
2025-05-13 12:30:00+00:00,2025-05-13 12:30:00+00:00,bullish,147.846,147.743,148.257,0.103,2.55,partial_1|partial_2|target,False
2025-05-14 07:15:00+00:00,2025-05-14 07:15:00+00:00,bullish,147.06,146.825,147.161,0.235,0.379,target,True
2025-05-14 20:30:00+00:00,2025-05-15 00:30:00+00:00,bullish,146.766,146.42,147.117,0.346,-1.075,stop,True
2025-05-16 06:30:00+00:00,2025-05-16 07:00:00+00:00,bullish,145.169,144.946,145.619,0.223,-1.117,stop,True
2025-05-16 20:30:00+00:00,2025-05-16 20:45:00+00:00,bullish,145.87,145.82,146.031,0.05,-0.06,partial_1|stop,False
2025-05-19 02:00:00+00:00,2025-05-19 02:00:00+00:00,bearish,145.238,145.463,145.207,0.225,0.356,target,True
2025-05-20 01:00:00+00:00,2025-05-20 01:00:00+00:00,bullish,144.93,144.774,145.215,0.156,2.013,partial_1|partial_2|target,True
2025-05-20 04:45:00+00:00,2025-05-20 05:00:00+00:00,bearish,144.815,145.308,144.723,0.493,0.134,target,True
2025-05-21 19:45:00+00:00,2025-05-21 21:15:00+00:00,bearish,143.68,143.873,143.551,0.193,0.534,target,True
2025-05-22 12:00:00+00:00,2025-05-22 12:00:00+00:00,bullish,143.276,143.082,143.434,0.194,0.68,target,True
2025-05-23 20:30:00+00:00,2025-05-25 21:00:00+00:00,bearish,142.571,142.909,142.452,0.338,0.308,target,True
2025-05-26 05:45:00+00:00,2025-05-26 05:45:00+00:00,bullish,142.488,142.212,142.681,0.276,0.754,target,True
2025-05-26 21:00:00+00:00,2025-05-26 21:00:00+00:00,bullish,142.758,142.705,142.871,0.053,-1.491,stop,False
2025-05-30 13:45:00+00:00,2025-05-30 14:00:00+00:00,bearish,144.055,144.174,143.758,0.119,0.282,partial_1|stop,False
2025-06-02 10:15:00+00:00,2025-06-02 10:15:00+00:00,bullish,142.838,142.783,143.281,0.055,-1.473,stop,False
2025-06-02 14:00:00+00:00,2025-06-02 14:00:00+00:00,bullish,142.802,142.61,142.973,0.192,-1.135,stop,True
2025-06-03 18:00:00+00:00,2025-06-04 01:00:00+00:00,bearish,143.882,144.119,143.719,0.237,-1.11,stop,True
2025-06-05 13:15:00+00:00,2025-06-05 13:30:00+00:00,bullish,143.066,143.011,143.301,0.055,1.996,partial_1|partial_2|stop,False
2025-06-09 00:15:00+00:00,2025-06-09 01:30:00+00:00,bearish,144.784,145.027,144.553,0.243,0.844,target,True
2025-06-09 20:30:00+00:00,2025-06-10 00:15:00+00:00,bearish,144.61,144.782,144.432,0.172,0.866,partial_1|target,True
2025-06-11 02:30:00+00:00,2025-06-11 06:15:00+00:00,bullish,144.907,144.639,145.163,0.268,0.881,partial_1|target,True
2025-06-11 12:30:00+00:00,2025-06-11 12:30:00+00:00,bullish,145.138,144.912,145.148,0.226,-1.115,stop,True
2025-06-16 12:00:00+00:00,2025-06-16 13:00:00+00:00,bearish,144.182,144.403,143.996,0.221,0.803,partial_1|target,True
2025-06-17 22:00:00+00:00,2025-06-17 22:45:00+00:00,bearish,145.26,145.391,145.188,0.131,-1.198,stop,False
2025-06-19 23:00:00+00:00,2025-06-19 23:15:00+00:00,bullish,145.442,145.406,145.727,0.036,-0.375,partial_1|stop,False
2025-06-20 05:15:00+00:00,2025-06-20 11:15:00+00:00,bullish,145.351,145.112,145.503,0.239,0.527,target,True
2025-06-26 05:45:00+00:00,2025-06-26 05:45:00+00:00,bullish,144.699,144.66,144.942,0.039,-1.667,stop,False
2025-06-30 15:45:00+00:00,2025-06-30 16:00:00+00:00,bullish,144.196,144.078,144.654,0.118,0.136,partial_1|stop,False
2025-06-30 18:00:00+00:00,2025-06-30 19:30:00+00:00,bullish,144.219,144.127,144.497,0.092,-1.283,stop,False
2025-07-02 04:15:00+00:00,2025-07-02 05:15:00+00:00,bearish,143.542,143.756,143.442,0.214,-1.121,stop,True
2025-07-04 12:30:00+00:00,2025-07-04 14:45:00+00:00,bullish,144.391,144.299,144.526,0.092,0.951,partial_1|target,False
2025-07-08 07:30:00+00:00,2025-07-08 07:45:00+00:00,bullish,146.058,146.03,146.441,0.028,1.3,partial_1|partial_2|stop,False
2025-07-09 21:30:00+00:00,2025-07-09 21:30:00+00:00,bullish,146.289,146.271,146.53,0.018,-2.444,stop,False
2025-07-10 06:45:00+00:00,2025-07-10 06:45:00+00:00,bullish,146.258,146.237,146.485,0.021,-2.238,stop,False
2025-07-11 10:30:00+00:00,2025-07-11 12:15:00+00:00,bullish,146.837,146.723,147.108,0.114,1.072,partial_1|partial_2|stop,False
2025-07-14 03:45:00+00:00,2025-07-14 03:45:00+00:00,bullish,147.278,146.838,147.308,0.44,0.132,target,True
2025-07-14 08:15:00+00:00,2025-07-14 08:30:00+00:00,bearish,147.308,147.395,147.089,0.087,0.328,partial_1|stop,False
2025-07-14 12:15:00+00:00,2025-07-14 12:45:00+00:00,bullish,147.265,147.146,147.384,0.119,0.782,partial_1|target,False
2025-07-15 04:00:00+00:00,2025-07-15 04:00:00+00:00,bearish,147.688,147.895,147.659,0.207,0.014,target,True
2025-07-16 05:00:00+00:00,2025-07-16 05:00:00+00:00,bullish,148.881,148.692,148.938,0.189,0.164,target,True
2025-07-16 22:15:00+00:00,2025-07-16 23:45:00+00:00,bearish,147.848,148.04,147.64,0.192,-1.135,stop,True
2025-07-18 01:00:00+00:00,2025-07-18 01:00:00+00:00,bullish,148.509,148.275,148.567,0.234,0.197,target,True
2025-07-21 20:15:00+00:00,2025-07-21 20:45:00+00:00,bearish,147.416,147.736,147.333,0.32,0.178,target,True
2025-07-22 23:15:00+00:00,2025-07-22 23:15:00+00:00,bearish,146.69,146.693,146.49,0.003,-9.667,stop,False
2025-07-23 15:45:00+00:00,2025-07-23 15:45:00+00:00,bearish,146.504,146.511,146.107,0.007,-4.714,stop,False
2025-07-24 12:15:00+00:00,2025-07-24 12:30:00+00:00,bearish,146.574,146.656,146.308,0.082,0.262,partial_1|stop,False
2025-07-25 07:00:00+00:00,2025-07-25 07:30:00+00:00,bearish,147.122,147.242,146.933,0.12,-1.217,stop,False
2025-07-25 12:30:00+00:00,2025-07-25 12:30:00+00:00,bearish,147.824,147.913,147.725,0.089,-1.292,stop,False
2025-07-28 01:15:00+00:00,2025-07-28 01:15:00+00:00,bearish,147.738,147.884,147.617,0.146,0.651,target,False
2025-07-28 23:45:00+00:00,2025-07-29 00:15:00+00:00,bullish,148.51,148.374,148.575,0.136,0.287,target,False
2025-07-29 14:00:00+00:00,2025-07-29 14:00:00+00:00,bearish,148.71,148.782,148.513,0.072,1.842,partial_1|partial_2|target,False
2025-07-30 05:00:00+00:00,2025-07-30 05:15:00+00:00,bullish,148.092,147.932,148.449,0.16,-1.163,stop,True
2025-07-30 18:30:00+00:00,2025-07-30 18:30:00+00:00,bearish,148.914,149.139,148.845,0.225,0.807,partial_1|target,True
2025-08-04 06:30:00+00:00,2025-08-04 06:45:00+00:00,bullish,147.588,147.575,147.864,0.013,10.815,partial_1|partial_2|stop,False
2025-08-05 20:30:00+00:00,2025-08-06 02:00:00+00:00,bullish,147.544,147.292,147.732,0.252,0.643,target,True
2025-08-06 12:45:00+00:00,2025-08-06 13:45:00+00:00,bullish,147.43,147.295,147.557,0.135,-1.193,stop,False
2025-08-07 14:00:00+00:00,2025-08-07 14:00:00+00:00,bearish,147.332,147.414,147.113,0.082,-1.317,stop,False
2025-08-12 07:00:00+00:00,2025-08-12 07:30:00+00:00,bearish,148.298,148.452,148.268,0.154,0.026,target,False
2025-08-13 06:30:00+00:00,2025-08-13 07:00:00+00:00,bullish,147.752,147.624,147.875,0.128,-1.203,stop,False
2025-08-13 17:45:00+00:00,2025-08-13 23:15:00+00:00,bearish,147.402,147.576,147.191,0.174,0.957,partial_1|target,True
2025-08-15 20:15:00+00:00,2025-08-17 23:00:00+00:00,bearish,147.236,147.338,147.001,0.102,0.245,partial_1|stop,False
2025-08-18 07:45:00+00:00,2025-08-18 07:45:00+00:00,bearish,147.46,147.593,147.223,0.133,1.568,partial_1|target,False
2025-08-18 22:00:00+00:00,2025-08-18 22:15:00+00:00,bearish,147.846,147.892,147.742,0.046,-0.152,partial_1|stop,False
2025-08-19 16:45:00+00:00,2025-08-19 17:00:00+00:00,bearish,147.629,147.759,147.531,0.13,0.677,partial_1|target,False
2025-08-22 06:30:00+00:00,2025-08-22 06:30:00+00:00,bullish,148.451,148.273,148.454,0.178,0.213,target,True
2025-08-22 13:00:00+00:00,2025-08-22 13:00:00+00:00,bullish,148.577,148.402,148.706,0.175,0.589,target,True
2025-08-25 05:00:00+00:00,2025-08-25 05:00:00+00:00,bearish,147.336,147.523,147.25,0.187,0.406,target,True
2025-08-26 00:00:00+00:00,2025-08-26 00:00:00+00:00,bullish,147.538,147.281,147.545,0.257,-1.101,stop,True
2025-08-26 14:15:00+00:00,2025-08-26 14:15:00+00:00,bullish,147.58,147.476,147.699,0.104,0.841,partial_1|target,False
2025-08-26 19:00:00+00:00,2025-08-26 23:45:00+00:00,bullish,147.314,147.088,147.501,0.226,0.712,target,True
2025-08-27 13:30:00+00:00,2025-08-27 14:00:00+00:00,bearish,148.062,148.193,147.961,0.131,0.573,target,False
2025-08-27 20:15:00+00:00,2025-08-27 21:15:00+00:00,bullish,147.478,147.285,147.752,0.193,-1.135,stop,True
2025-08-28 00:45:00+00:00,2025-08-28 00:45:00+00:00,bullish,147.278,147.195,147.43,0.083,1.663,partial_1|target,False
2025-08-28 06:30:00+00:00,2025-08-28 06:30:00+00:00,bearish,147.242,147.499,147.221,0.257,0.167,target,True
2025-09-03 18:30:00+00:00,2025-09-03 18:45:00+00:00,bullish,147.918,147.895,148.2,0.023,0.191,partial_1|partial_2|stop,False
2025-09-03 23:45:00+00:00,2025-09-04 00:00:00+00:00,bearish,147.994,148.076,147.88,0.082,-1.317,stop,False
2025-09-05 08:15:00+00:00,2025-09-05 10:15:00+00:00,bullish,148.144,148.082,148.438,0.062,-1.419,stop,False
2025-09-10 21:00:00+00:00,2025-09-11 06:00:00+00:00,bullish,147.414,147.255,147.604,0.159,0.934,partial_1|target,True
2025-09-16 11:30:00+00:00,2025-09-16 11:30:00+00:00,bullish,147.029,146.857,147.092,0.172,0.302,target,True
2025-09-18 02:45:00+00:00,2025-09-18 02:45:00+00:00,bullish,146.921,146.754,146.983,0.167,0.347,target,True
2025-09-18 21:00:00+00:00,2025-09-19 00:00:00+00:00,bullish,147.864,147.795,148.042,0.069,1.343,partial_1|partial_2|stop,False
2025-09-19 19:00:00+00:00,2025-09-22 00:00:00+00:00,bullish,147.933,147.781,148.159,0.152,1.072,partial_1|target,False
2025-09-23 02:15:00+00:00,2025-09-23 02:15:00+00:00,bearish,147.742,147.815,147.701,0.073,0.205,target,False
2025-09-23 07:00:00+00:00,2025-09-23 07:15:00+00:00,bearish,147.775,147.87,147.609,0.095,0.226,partial_1|stop,False
2025-09-23 12:45:00+00:00,2025-09-23 12:45:00+00:00,bullish,147.756,147.501,147.776,0.255,0.239,target,True
2025-09-23 14:00:00+00:00,2025-09-23 14:00:00+00:00,bearish,147.751,147.892,147.687,0.141,0.362,target,False
2025-09-25 05:00:00+00:00,2025-09-25 05:00:00+00:00,bearish,148.68,148.781,148.616,0.101,0.515,target,False
2025-09-25 20:00:00+00:00,2025-09-25 23:15:00+00:00,bearish,149.794,149.875,149.625,0.081,-1.321,stop,False
2025-09-26 08:15:00+00:00,2025-09-26 10:45:00+00:00,bullish,149.746,149.625,149.945,0.121,1.107,partial_1|target,False
2025-09-30 14:00:00+00:00,2025-09-30 14:00:00+00:00,bearish,147.986,148.107,147.898,0.121,1.036,partial_1|partial_2|target,False
2025-09-30 20:45:00+00:00,2025-09-30 23:45:00+00:00,bullish,147.868,147.641,147.966,0.227,0.317,target,True
2025-10-01 10:00:00+00:00,2025-10-01 12:15:00+00:00,bullish,147.122,146.889,147.322,0.233,-1.112,stop,True
2025-10-02 05:15:00+00:00,2025-10-02 06:30:00+00:00,bullish,147.17,146.931,147.225,0.239,-1.109,stop,True
2025-10-02 19:00:00+00:00,2025-10-02 19:00:00+00:00,bullish,147.184,147.132,147.365,0.052,-1.5,stop,False
2025-10-03 00:00:00+00:00,2025-10-03 00:00:00+00:00,bearish,147.216,147.299,147.127,0.083,-1.313,stop,False
2025-10-03 04:30:00+00:00,2025-10-03 04:30:00+00:00,bearish,147.694,147.696,147.178,0.002,-14.0,stop,False
2025-10-03 06:00:00+00:00,2025-10-03 06:00:00+00:00,bullish,147.652,147.583,147.765,0.069,1.542,partial_1|partial_2|target,False
2025-10-06 11:00:00+00:00,2025-10-06 11:45:00+00:00,bearish,150.373,150.488,149.994,0.115,0.274,partial_1|stop,False
2025-10-06 21:00:00+00:00,2025-10-06 21:15:00+00:00,bullish,150.32,150.212,150.433,0.108,-1.241,stop,False
2025-10-07 23:00:00+00:00,2025-10-07 23:00:00+00:00,bearish,151.944,151.962,151.496,0.018,-2.444,stop,False
2025-10-08 06:00:00+00:00,2025-10-08 06:00:00+00:00,bearish,152.51,152.659,152.27,0.149,1.131,partial_1|target,False
2025-10-08 18:30:00+00:00,2025-10-08 19:00:00+00:00,bullish,152.792,152.641,152.998,0.151,-1.172,stop,False
2025-10-09 14:15:00+00:00,2025-10-09 14:30:00+00:00,bearish,153.076,153.23,152.632,0.154,0.078,partial_1|stop,False
2025-10-09 17:30:00+00:00,2025-10-09 21:00:00+00:00,bearish,153.022,153.247,152.862,0.225,0.74,partial_1|target,True
2025-10-14 03:30:00+00:00,2025-10-14 03:30:00+00:00,bullish,152.218,152.191,152.391,0.027,-1.963,stop,False
2025-10-14 12:45:00+00:00,2025-10-14 12:45:00+00:00,bearish,152.068,152.086,151.616,0.018,-2.444,stop,False
2025-10-20 11:45:00+00:00,2025-10-20 11:45:00+00:00,bullish,150.722,150.262,150.796,0.46,0.198,target,True
2025-10-22 06:30:00+00:00,2025-10-22 08:00:00+00:00,bullish,151.724,151.479,151.877,0.245,0.518,target,True
2025-10-22 18:15:00+00:00,2025-10-22 19:15:00+00:00,bearish,151.74,151.92,151.621,0.18,-1.144,stop,True
2025-10-22 22:45:00+00:00,2025-10-23 00:00:00+00:00,bearish,151.902,152.018,151.854,0.116,-1.224,stop,False
2025-10-24 00:00:00+00:00,2025-10-24 00:15:00+00:00,bullish,152.537,152.488,152.648,0.049,0.204,partial_1|stop,False
2025-10-24 04:45:00+00:00,2025-10-24 05:00:00+00:00,bearish,152.894,152.922,152.641,0.028,-1.929,stop,False
2025-10-24 13:45:00+00:00,2025-10-24 13:45:00+00:00,bearish,152.952,153.072,152.879,0.12,1.737,partial_1|partial_2|target,False
2025-10-27 03:00:00+00:00,2025-10-27 03:30:00+00:00,bearish,153.11,153.187,152.942,0.077,0.162,partial_1|stop,False
2025-10-28 14:45:00+00:00,2025-10-28 14:45:00+00:00,bearish,152.02,152.383,152.019,0.363,0.229,target,True
2025-10-29 16:30:00+00:00,2025-10-29 17:15:00+00:00,bearish,152.238,152.479,152.047,0.241,-1.108,stop,True
2025-10-29 23:30:00+00:00,2025-10-30 02:00:00+00:00,bearish,152.684,153.072,152.185,0.388,1.076,partial_1|target,True
2025-10-31 11:15:00+00:00,2025-10-31 11:15:00+00:00,bearish,154.213,154.424,154.176,0.211,0.076,target,True
2025-11-02 22:30:00+00:00,2025-11-02 23:15:00+00:00,bearish,154.083,154.184,153.968,0.101,-1.257,stop,False
2025-11-05 00:00:00+00:00,2025-11-05 00:00:00+00:00,bearish,153.658,153.665,153.522,0.007,-4.714,stop,False
2025-11-09 22:00:00+00:00,2025-11-09 22:00:00+00:00,bearish,153.687,153.605,153.223,0.151,-0.172,stop,False
2025-11-10 14:30:00+00:00,2025-11-10 14:30:00+00:00,bearish,154.098,154.257,154.062,0.159,0.063,target,True
2025-11-10 19:45:00+00:00,2025-11-10 19:45:00+00:00,bearish,154.05,154.173,153.984,0.123,0.374,target,False
2025-11-11 11:45:00+00:00,2025-11-11 13:00:00+00:00,bearish,154.254,154.447,154.169,0.193,0.306,target,True
2025-11-13 11:15:00+00:00,2025-11-13 11:15:00+00:00,bearish,154.726,155.024,154.694,0.298,0.02,target,True
2025-11-14 03:45:00+00:00,2025-11-14 03:45:00+00:00,bearish,154.54,154.753,154.518,0.213,0.817,target,True
2025-11-14 07:00:00+00:00,2025-11-14 07:00:00+00:00,bullish,154.558,154.301,154.576,0.257,0.062,target,True
2025-11-14 17:00:00+00:00,2025-11-14 17:15:00+00:00,bearish,154.68,154.744,154.455,0.064,-0.266,partial_1|stop,False
2025-11-17 00:45:00+00:00,2025-11-17 02:00:00+00:00,bearish,154.646,154.754,154.351,0.108,0.259,partial_1|stop,False
2025-11-17 23:00:00+00:00,2025-11-17 23:00:00+00:00,bearish,155.234,155.263,155.068,0.029,-1.897,stop,False
2025-11-18 03:15:00+00:00,2025-11-18 03:15:00+00:00,bearish,155.194,155.387,155.176,0.193,0.114,target,True
2025-11-18 20:15:00+00:00,2025-11-18 22:15:00+00:00,bearish,155.537,155.741,155.427,0.204,0.412,target,True
2025-11-19 07:00:00+00:00,2025-11-19 07:30:00+00:00,bearish,155.484,155.599,155.414,0.115,0.383,target,False
2025-11-20 00:15:00+00:00,2025-11-20 00:15:00+00:00,bearish,157.05,157.055,156.765,0.005,-6.2,stop,False
2025-11-24 15:45:00+00:00,2025-11-24 15:45:00+00:00,bullish,156.802,156.641,156.888,0.161,0.668,partial_1|target,True
2025-11-25 17:00:00+00:00,2025-11-25 17:15:00+00:00,bullish,156.028,155.88,156.342,0.148,1.419,partial_1|partial_2|stop,False
2025-11-26 13:30:00+00:00,2025-11-26 13:30:00+00:00,bearish,156.484,156.588,156.328,0.104,-1.25,stop,False
2025-11-27 07:45:00+00:00,2025-11-27 07:45:00+00:00,bullish,156.158,155.71,156.234,0.448,0.205,target,True
2025-11-27 23:30:00+00:00,2025-11-27 23:30:00+00:00,bearish,156.302,156.361,156.251,0.059,0.712,partial_1|target,False
2025-11-28 02:30:00+00:00,2025-11-28 02:30:00+00:00,bullish,156.238,156.192,156.314,0.046,-1.565,stop,False
2025-11-28 21:45:00+00:00,2025-11-30 22:00:00+00:00,bullish,156.1,156.061,156.236,0.039,-0.744,partial_1|stop,False
2025-12-01 05:15:00+00:00,2025-12-01 06:00:00+00:00,bullish,155.44,155.403,155.651,0.037,1.538,partial_1|partial_2|target,False
2025-12-01 21:30:00+00:00,2025-12-01 23:15:00+00:00,bearish,155.476,155.529,155.34,0.053,0.009,partial_1|stop,False
2025-12-02 15:00:00+00:00,2025-12-02 15:00:00+00:00,bearish,156.017,156.081,155.91,0.064,-1.406,stop,False
2025-12-04 00:15:00+00:00,2025-12-04 00:15:00+00:00,bearish,155.211,155.322,155.125,0.111,0.541,target,False
2025-12-05 03:15:00+00:00,2025-12-05 03:30:00+00:00,bearish,155.118,155.147,154.996,0.029,0.717,partial_1|partial_2|stop,False
2025-12-10 08:45:00+00:00,2025-12-10 09:15:00+00:00,bearish,156.672,156.77,156.594,0.098,-1.265,stop,False
2025-12-11 07:30:00+00:00,2025-12-11 08:30:00+00:00,bullish,155.9,155.813,156.1,0.087,0.201,partial_1|stop,False
2025-12-11 22:15:00+00:00,2025-12-12 00:30:00+00:00,bearish,155.56,155.681,155.362,0.121,-1.215,stop,False
2025-12-12 08:00:00+00:00,2025-12-12 08:00:00+00:00,bearish,155.752,155.778,155.459,0.026,-2.0,stop,False
2025-12-17 23:30:00+00:00,2025-12-17 23:30:00+00:00,bullish,155.558,155.444,155.596,0.114,0.184,target,False
2025-12-18 10:30:00+00:00,2025-12-18 11:30:00+00:00,bullish,155.935,155.792,155.954,0.143,-1.182,stop,False
2025-12-21 22:00:00+00:00,2025-12-21 22:00:00+00:00,bullish,157.54,157.392,157.669,0.148,-1.176,stop,False
2025-12-22 11:30:00+00:00,2025-12-22 11:45:00+00:00,bearish,157.39,157.577,157.37,0.187,-0.032,target,True
2025-12-24 07:00:00+00:00,2025-12-24 07:00:00+00:00,bearish,155.804,156.072,155.738,0.268,0.179,target,True
2025-12-25 22:00:00+00:00,2025-12-25 22:00:00+00:00,bullish,155.856,155.565,155.878,0.291,0.031,target,True
2025-12-29 02:00:00+00:00,2025-12-29 02:15:00+00:00,bearish,156.457,156.542,156.275,0.085,0.547,partial_1|stop,False
2025-12-31 12:00:00+00:00,2025-12-31 13:00:00+00:00,bullish,156.591,156.5,156.645,0.091,0.308,target,False
2026-01-01 23:00:00+00:00,2026-01-01 23:00:00+00:00,bearish,156.876,157.001,156.798,0.125,1.36,partial_1|target,False
2026-01-02 12:15:00+00:00,2026-01-02 12:30:00+00:00,bullish,156.921,156.76,156.996,0.161,0.304,target,True
2026-01-02 18:00:00+00:00,2026-01-02 18:00:00+00:00,bearish,156.846,157.007,156.823,0.161,0.323,target,True
2026-01-04 23:30:00+00:00,2026-01-04 23:30:00+00:00,bearish,156.871,156.96,156.763,0.089,-1.292,stop,False
2026-01-05 15:15:00+00:00,2026-01-05 15:30:00+00:00,bullish,156.575,156.521,156.939,0.054,1.009,partial_1|partial_2|stop,False
2026-01-06 10:00:00+00:00,2026-01-06 11:00:00+00:00,bullish,156.305,156.22,156.476,0.085,1.196,partial_1|partial_2|target,False
2026-01-07 00:15:00+00:00,2026-01-07 00:15:00+00:00,bullish,156.668,156.562,156.744,0.106,0.538,target,False
2026-01-12 13:45:00+00:00,2026-01-12 13:45:00+00:00,bearish,157.844,157.968,157.722,0.124,0.782,partial_1|target,False
2026-01-13 15:45:00+00:00,2026-01-13 16:00:00+00:00,bullish,158.912,158.802,159.048,0.11,0.273,partial_1|stop,False
2026-01-14 18:30:00+00:00,2026-01-14 18:45:00+00:00,bullish,158.316,158.089,158.415,0.227,0.322,target,True
2026-01-16 01:15:00+00:00,2026-01-16 02:15:00+00:00,bullish,158.489,158.404,158.744,0.085,0.194,partial_1|stop,False
2026-01-16 07:15:00+00:00,2026-01-16 08:30:00+00:00,bullish,158.267,158.09,158.311,0.177,-1.147,stop,True
2026-01-19 21:45:00+00:00,2026-01-19 21:45:00+00:00,bullish,158.086,158.002,158.108,0.084,0.036,target,False
2026-01-20 12:30:00+00:00,2026-01-20 12:45:00+00:00,bearish,157.85,157.951,157.556,0.101,0.48,partial_1|stop,False
2026-01-20 15:45:00+00:00,2026-01-20 15:45:00+00:00,bullish,157.85,157.64,157.914,0.21,0.471,target,True
2026-01-21 14:00:00+00:00,2026-01-21 14:15:00+00:00,bearish,158.045,158.093,157.834,0.048,2.246,partial_1|partial_2|stop,False
2026-01-22 00:45:00+00:00,2026-01-22 00:45:00+00:00,bullish,158.216,158.026,158.258,0.19,0.411,target,True
2026-01-28 08:45:00+00:00,2026-01-28 09:15:00+00:00,bearish,152.768,153.083,152.6,0.315,0.451,target,True
2026-01-30 09:00:00+00:00,2026-01-30 09:00:00+00:00,bearish,153.966,153.985,153.766,0.019,-2.368,stop,False
2026-02-02 22:00:00+00:00,2026-02-02 23:30:00+00:00,bearish,155.623,155.797,155.501,0.174,0.552,target,True
2026-02-03 18:45:00+00:00,2026-02-03 18:45:00+00:00,bullish,155.713,155.654,155.933,0.059,-1.441,stop,False
2026-02-05 22:00:00+00:00,2026-02-05 22:00:00+00:00,bullish,156.837,156.758,156.935,0.094,0.745,partial_1|target,False
2026-02-11 09:30:00+00:00,2026-02-11 11:00:00+00:00,bullish,153.16,152.783,153.392,0.377,0.546,target,True
2026-02-12 20:45:00+00:00,2026-02-13 01:00:00+00:00,bullish,152.711,152.343,153.062,0.368,0.906,partial_1|target,True
2026-02-16 15:00:00+00:00,2026-02-16 15:30:00+00:00,bearish,153.402,153.467,153.128,0.065,0.1,partial_1|stop,False
2026-02-18 12:15:00+00:00,2026-02-18 12:30:00+00:00,bearish,153.782,153.807,153.577,0.025,2.1,partial_1|partial_2|target,False
2026-02-19 00:15:00+00:00,2026-02-19 00:30:00+00:00,bearish,154.76,154.86,154.699,0.1,0.35,target,False
2026-02-19 22:00:00+00:00,2026-02-19 22:00:00+00:00,bullish,154.914,154.848,155.264,0.066,-1.394,stop,False
2026-02-20 00:45:00+00:00,2026-02-20 00:45:00+00:00,bullish,154.952,154.811,155.103,0.141,1.191,partial_1|target,False
2026-02-20 07:45:00+00:00,2026-02-20 07:45:00+00:00,bearish,155.278,155.326,154.899,0.048,-1.542,stop,False
2026-02-23 04:00:00+00:00,2026-02-23 05:00:00+00:00,bullish,154.238,153.983,154.472,0.255,0.816,target,True
2026-02-25 20:30:00+00:00,2026-02-25 21:00:00+00:00,bullish,156.342,156.228,156.473,0.114,0.846,partial_1|target,False
2026-02-26 05:00:00+00:00,2026-02-26 05:45:00+00:00,bullish,155.885,155.743,156.054,0.142,-1.183,stop,False
2026-02-26 08:15:00+00:00,2026-02-26 08:15:00+00:00,bullish,156.008,155.69,156.098,0.318,0.201,target,True
2026-03-01 22:00:00+00:00,2026-03-01 22:00:00+00:00,bullish,155.948,155.905,156.142,0.105,1.222,partial_1|partial_2|target,False
2026-03-02 03:30:00+00:00,2026-03-02 05:45:00+00:00,bearish,156.298,156.821,156.117,0.523,-1.05,stop,True
2026-03-03 01:15:00+00:00,2026-03-03 01:15:00+00:00,bullish,157.378,157.164,157.409,0.214,0.766,target,True
2026-03-04 06:00:00+00:00,2026-03-04 06:15:00+00:00,bearish,157.647,157.873,157.552,0.226,0.305,target,True
2026-03-04 21:15:00+00:00,2026-03-05 00:00:00+00:00,bullish,157.041,156.959,157.169,0.082,-1.317,stop,False
2026-03-06 09:00:00+00:00,2026-03-06 11:30:00+00:00,bearish,157.74,157.91,157.637,0.17,-1.153,stop,True
2026-03-09 13:00:00+00:00,2026-03-09 13:00:00+00:00,bearish,158.522,158.67,158.359,0.148,1.182,partial_1|target,False
2026-03-09 23:15:00+00:00,2026-03-09 23:30:00+00:00,bullish,157.676,157.615,158.415,0.061,2.387,partial_1|partial_2|stop,False
2026-03-10 04:15:00+00:00,2026-03-10 05:15:00+00:00,bullish,157.633,157.518,157.947,0.115,-1.226,stop,False
2026-03-10 15:00:00+00:00,2026-03-10 15:15:00+00:00,bearish,157.694,157.733,157.296,0.039,1.379,partial_1|partial_2|stop,False
2026-03-11 06:30:00+00:00,2026-03-11 06:30:00+00:00,bearish,158.224,158.401,158.175,0.177,0.435,target,True
2026-03-11 13:00:00+00:00,2026-03-11 13:00:00+00:00,bullish,158.445,158.238,158.486,0.207,0.072,target,True
2026-03-13 06:30:00+00:00,2026-03-13 07:00:00+00:00,bullish,159.375,159.307,159.683,0.068,0.581,partial_1|stop,False
2026-03-16 14:30:00+00:00,2026-03-16 14:45:00+00:00,bullish,159.124,158.947,159.261,0.177,0.74,partial_1|target,True
2026-03-16 23:00:00+00:00,2026-03-16 23:15:00+00:00,bearish,159.249,159.366,159.051,0.117,0.278,partial_1|stop,False
2026-03-17 21:30:00+00:00,2026-03-17 23:00:00+00:00,bearish,158.96,159.12,158.856,0.16,0.487,target,True
2026-03-19 05:45:00+00:00,2026-03-19 05:45:00+00:00,bearish,159.766,159.856,159.69,0.09,0.556,target,False
2026-03-22 23:15:00+00:00,2026-03-22 23:15:00+00:00,bearish,159.158,159.482,159.065,0.324,0.216,target,True
2026-03-24 19:15:00+00:00,2026-03-24 19:15:00+00:00,bullish,158.966,158.84,159.187,0.126,-1.206,stop,False
2026-03-26 04:15:00+00:00,2026-03-26 04:30:00+00:00,bearish,159.451,159.517,159.33,0.066,0.106,partial_1|stop,False
2026-03-27 05:15:00+00:00,2026-03-27 05:30:00+00:00,bearish,159.608,159.647,159.501,0.039,-1.667,stop,False
2026-03-27 11:45:00+00:00,2026-03-27 14:15:00+00:00,bearish,159.87,159.953,159.763,0.083,0.831,partial_1|target,False
