h1_close_time,direction,trigger_high,trigger_low,prev_high,prev_low,range_pips
2024-05-01 08:00:00+00:00,bearish,157.985,157.866,157.977,157.851,12.6
2024-05-01 09:00:00+00:00,bullish,157.981,157.864,157.985,157.866,11.9
2024-05-01 15:00:00+00:00,bullish,157.715,157.383,157.814,157.507,30.7
2024-05-01 16:00:00+00:00,bearish,157.735,157.586,157.715,157.383,33.2
2024-05-01 19:00:00+00:00,bearish,157.756,157.002,157.668,157.561,10.7
2024-05-01 21:00:00+00:00,bearish,157.585,152.989,157.488,157.104,38.4
2024-05-01 23:00:00+00:00,bullish,155.436,154.155,155.337,154.224,111.3
2024-05-02 02:00:00+00:00,bearish,156.283,155.927,156.083,155.652,43.1
2024-05-02 05:00:00+00:00,bullish,156.074,155.702,156.101,155.785,31.6
2024-05-02 09:00:00+00:00,bearish,155.553,155.101,155.523,155.202,32.1
2024-05-02 10:00:00+00:00,bullish,155.311,155.021,155.553,155.101,45.2
2024-05-02 11:00:00+00:00,bearish,155.351,155.086,155.311,155.021,29.0
2024-05-02 20:00:00+00:00,bullish,153.318,153.056,153.414,153.057,35.7
2024-05-03 01:00:00+00:00,bearish,153.446,152.932,153.297,152.876,42.1
2024-05-03 04:00:00+00:00,bearish,153.142,152.937,153.064,152.756,30.8
2024-05-03 15:00:00+00:00,bullish,153.073,152.141,152.629,152.169,46.0
2024-05-06 01:00:00+00:00,bearish,153.755,153.318,153.703,153.121,58.2
2024-05-06 05:00:00+00:00,bearish,154.005,153.847,153.969,153.74,22.9
2024-05-06 08:00:00+00:00,bullish,153.823,153.659,153.945,153.684,26.1
2024-05-06 09:00:00+00:00,bearish,153.878,153.684,153.823,153.659,16.4
2024-05-06 14:00:00+00:00,bearish,153.808,153.499,153.791,153.411,38.0
2024-05-06 16:00:00+00:00,bearish,154.001,153.848,153.964,153.673,29.1
2024-05-06 17:00:00+00:00,bullish,153.963,153.835,154.001,153.848,15.3
2024-05-06 18:00:00+00:00,bullish,153.931,153.817,153.963,153.835,12.8
2024-05-07 01:00:00+00:00,bearish,154.288,153.88,154.281,153.953,32.8
2024-05-07 02:00:00+00:00,bullish,154.436,153.87,154.288,153.88,40.8
2024-05-07 06:00:00+00:00,bullish,154.551,154.381,154.649,154.423,22.6
2024-05-07 07:00:00+00:00,bearish,154.577,154.321,154.551,154.381,17.0
2024-05-07 09:00:00+00:00,bullish,154.432,153.976,154.44,154.079,36.1
2024-05-07 11:00:00+00:00,bearish,154.63,154.472,154.615,154.392,22.3
2024-05-07 12:00:00+00:00,bullish,154.56,154.378,154.63,154.472,15.8
2024-05-07 13:00:00+00:00,bearish,154.629,154.392,154.56,154.378,18.2
2024-05-07 14:00:00+00:00,bullish,154.488,154.248,154.629,154.392,23.7
2024-05-07 15:00:00+00:00,bullish,154.467,154.236,154.488,154.248,24.0
2024-05-08 01:00:00+00:00,bullish,154.925,154.688,154.84,154.731,10.9
2024-05-08 03:00:00+00:00,bearish,155.263,155.094,155.183,154.883,30.0
2024-05-08 04:00:00+00:00,bullish,155.219,155.07,155.263,155.094,16.9
2024-05-08 06:00:00+00:00,bearish,155.26,155.158,155.204,155.081,12.3
2024-05-08 07:00:00+00:00,bullish,155.277,155.114,155.26,155.158,10.2
2024-05-08 10:00:00+00:00,bearish,155.51,155.279,155.449,155.21,23.9
2024-05-08 18:00:00+00:00,bearish,155.601,155.51,155.561,155.419,14.2
2024-05-08 22:00:00+00:00,bullish,155.544,155.419,155.644,155.467,17.7
2024-05-09 00:00:00+00:00,bearish,155.595,155.346,155.594,155.484,11.0
2024-05-09 01:00:00+00:00,bullish,155.694,155.152,155.595,155.346,24.9
2024-05-09 20:00:00+00:00,bullish,155.497,155.409,155.571,155.425,14.6
2024-05-09 21:00:00+00:00,bullish,155.485,155.4,155.497,155.409,8.8
2024-05-09 22:00:00+00:00,bearish,155.487,155.434,155.485,155.4,8.5
2024-05-10 00:00:00+00:00,bullish,155.403,155.264,155.471,155.298,17.3
2024-05-10 08:00:00+00:00,bearish,155.779,155.65,155.711,155.497,21.4
2024-05-10 09:00:00+00:00,bullish,155.733,155.621,155.779,155.65,12.9
2024-05-10 10:00:00+00:00,bearish,155.748,155.663,155.733,155.621,11.2
2024-05-10 11:00:00+00:00,bearish,155.764,155.691,155.748,155.663,8.5
2024-05-10 18:00:00+00:00,bullish,155.842,155.751,155.895,155.769,12.6
2024-05-13 02:00:00+00:00,bullish,155.952,155.502,155.955,155.816,13.9
2024-05-13 07:00:00+00:00,bearish,155.925,155.774,155.867,155.765,10.2
2024-05-13 09:00:00+00:00,bearish,155.917,155.825,155.895,155.778,11.7
2024-05-13 14:00:00+00:00,bullish,155.863,155.684,155.879,155.715,16.4
2024-05-13 17:00:00+00:00,bearish,156.224,156.113,156.222,155.874,34.8
2024-05-13 23:00:00+00:00,bearish,156.241,156.174,156.225,156.088,13.7
2024-05-14 03:00:00+00:00,bearish,156.496,156.42,156.458,156.292,16.6
2024-05-14 05:00:00+00:00,bullish,156.434,156.374,156.451,156.375,7.6
2024-05-14 06:00:00+00:00,bearish,156.446,156.393,156.434,156.374,6.0
2024-05-14 09:00:00+00:00,bullish,156.49,156.408,156.505,156.423,8.2
2024-05-14 13:00:00+00:00,bullish,156.783,156.404,156.462,156.406,5.6
2024-05-14 17:00:00+00:00,bearish,156.542,156.45,156.511,156.373,13.8
2024-05-14 18:00:00+00:00,bullish,156.515,156.428,156.542,156.45,9.2
2024-05-14 19:00:00+00:00,bullish,156.509,156.382,156.515,156.428,8.7
2024-05-15 01:00:00+00:00,bearish,156.56,156.384,156.524,156.423,10.1
2024-05-15 02:00:00+00:00,bullish,156.446,156.306,156.56,156.384,17.6
2024-05-15 07:00:00+00:00,bearish,156.39,156.226,156.364,156.172,19.2
2024-05-15 11:00:00+00:00,bearish,155.879,155.7,155.846,155.601,24.5
2024-05-15 19:00:00+00:00,bearish,155.025,154.731,155.004,154.69,31.4
2024-05-16 03:00:00+00:00,bearish,154.311,153.829,154.123,153.626,49.7
2024-05-16 05:00:00+00:00,bullish,154.05,153.802,154.081,153.892,18.9
2024-05-16 13:00:00+00:00,bullish,155.336,154.608,154.942,154.653,28.9
2024-05-16 15:00:00+00:00,bullish,155.491,155.226,155.532,155.261,27.1
2024-05-16 16:00:00+00:00,bullish,155.327,155.159,155.491,155.226,26.5
2024-05-16 17:00:00+00:00,bearish,155.355,155.238,155.327,155.159,16.8
2024-05-17 00:00:00+00:00,bearish,155.454,155.345,155.43,155.313,11.7
2024-05-17 01:00:00+00:00,bearish,155.589,155.348,155.454,155.345,10.9
2024-05-17 05:00:00+00:00,bullish,155.851,155.731,155.899,155.777,12.2
2024-05-17 06:00:00+00:00,bullish,155.849,155.714,155.851,155.731,12.0
2024-05-17 10:00:00+00:00,bullish,155.908,155.78,155.977,155.817,16.0
2024-05-17 12:00:00+00:00,bearish,155.917,155.825,155.906,155.803,10.3
2024-05-17 14:00:00+00:00,bullish,155.797,155.68,155.892,155.711,18.1
2024-05-17 16:00:00+00:00,bullish,155.577,155.247,155.745,155.342,40.3
2024-05-19 22:00:00+00:00,bullish,155.678,155.525,155.722,155.572,15.0
2024-05-20 02:00:00+00:00,bearish,155.935,155.8,155.877,155.732,14.5
2024-05-20 03:00:00+00:00,bullish,155.893,155.777,155.935,155.8,13.5
2024-05-20 05:00:00+00:00,bullish,155.784,155.665,155.834,155.679,15.5
2024-05-20 08:00:00+00:00,bullish,155.76,155.493,155.783,155.66,12.3
2024-05-20 09:00:00+00:00,bearish,155.785,155.654,155.76,155.493,26.7
2024-05-20 10:00:00+00:00,bullish,155.709,155.634,155.785,155.654,13.1
2024-05-20 15:00:00+00:00,bullish,156.182,155.996,156.184,156.042,14.2
2024-05-21 08:00:00+00:00,bullish,156.273,156.028,156.376,156.103,27.3
2024-05-21 09:00:00+00:00,bearish,156.293,156.135,156.273,156.028,24.5
2024-05-21 12:00:00+00:00,bearish,156.321,156.209,156.246,156.1,14.6
2024-05-21 14:00:00+00:00,bearish,156.432,155.955,156.393,156.188,20.5
2024-05-21 17:00:00+00:00,bearish,156.186,156.07,156.146,155.947,19.9
2024-05-22 01:00:00+00:00,bullish,156.287,156.139,156.288,156.175,11.3
2024-05-22 02:00:00+00:00,bearish,156.349,156.248,156.287,156.139,14.8
2024-05-22 03:00:00+00:00,bullish,156.305,156.205,156.349,156.248,10.1
2024-05-22 06:00:00+00:00,bullish,156.383,156.282,156.387,156.293,9.4
2024-05-22 07:00:00+00:00,bearish,156.471,156.284,156.383,156.282,10.1
2024-05-22 10:00:00+00:00,bearish,156.516,156.412,156.508,156.382,12.6
2024-05-22 11:00:00+00:00,bullish,156.468,156.389,156.516,156.412,10.4
2024-05-22 16:00:00+00:00,bearish,156.556,156.465,156.546,156.376,17.0
2024-05-22 17:00:00+00:00,bullish,156.519,156.457,156.556,156.465,9.1
2024-05-23 02:00:00+00:00,bearish,156.902,156.736,156.828,156.684,14.4
2024-05-23 06:00:00+00:00,bullish,156.748,156.668,156.786,156.691,9.5
2024-05-23 08:00:00+00:00,bullish,156.777,156.556,156.746,156.576,17.0
2024-05-23 09:00:00+00:00,bearish,156.791,156.709,156.777,156.556,22.1
2024-05-23 11:00:00+00:00,bullish,156.727,156.636,156.783,156.645,13.8
2024-05-23 13:00:00+00:00,bullish,156.757,156.528,156.724,156.557,16.7
2024-05-23 17:00:00+00:00,bullish,157.071,156.961,157.141,156.98,16.1
2024-05-23 22:00:00+00:00,bearish,157.0,156.871,156.975,156.857,11.8
2024-05-24 03:00:00+00:00,bearish,157.145,157.061,157.105,156.992,11.3
2024-05-24 06:00:00+00:00,bearish,157.117,157.04,157.091,157.018,7.3
2024-05-24 10:00:00+00:00,bullish,157.032,156.967,157.088,157.003,8.5
2024-05-24 11:00:00+00:00,bullish,157.032,156.932,157.032,156.967,6.5
2024-05-24 12:00:00+00:00,bearish,157.045,156.956,157.032,156.932,10.0
2024-05-24 14:00:00+00:00,bearish,157.127,157.029,157.126,157.004,12.2
2024-05-24 17:00:00+00:00,bullish,156.934,156.82,156.992,156.846,14.6
2024-05-24 20:00:00+00:00,bearish,156.994,156.928,156.988,156.909,7.9
2024-05-24 21:00:00+00:00,bullish,156.986,156.902,156.994,156.928,6.6
2024-05-26 23:00:00+00:00,bullish,156.943,156.787,156.944,156.806,13.8
2024-05-27 02:00:00+00:00,bullish,156.846,156.678,156.926,156.75,17.6
2024-05-27 04:00:00+00:00,bullish,156.767,156.661,156.805,156.689,11.6
2024-05-27 06:00:00+00:00,bearish,156.797,156.726,156.778,156.687,9.1
2024-05-27 10:00:00+00:00,bearish,156.949,156.878,156.948,156.865,8.3
2024-05-27 16:00:00+00:00,bullish,156.872,156.705,156.829,156.722,10.7
2024-05-27 22:00:00+00:00,bullish,156.88,156.797,156.929,156.81,11.9
2024-05-28 01:00:00+00:00,bullish,156.898,156.779,156.943,156.832,11.1
2024-05-28 02:00:00+00:00,bearish,156.928,156.733,156.898,156.779,11.9
2024-05-28 03:00:00+00:00,bullish,156.792,156.689,156.928,156.733,19.5
2024-05-28 05:00:00+00:00,bullish,156.721,156.618,156.768,156.623,14.5
2024-05-28 09:00:00+00:00,bearish,156.954,156.857,156.921,156.843,7.8
2024-05-28 10:00:00+00:00,bearish,156.992,156.868,156.954,156.857,9.7
2024-05-28 14:00:00+00:00,bullish,156.844,156.579,156.801,156.654,14.7
2024-05-28 20:00:00+00:00,bearish,157.156,157.105,157.155,157.086,6.9
2024-05-28 22:00:00+00:00,bullish,157.162,157.101,157.198,157.129,6.9
2024-05-29 03:00:00+00:00,bullish,157.305,157.205,157.386,157.219,16.7
2024-05-29 05:00:00+00:00,bearish,157.346,157.228,157.333,157.269,6.4
2024-05-29 09:00:00+00:00,bearish,157.187,157.066,157.154,157.019,13.5
2024-05-29 12:00:00+00:00,bearish,157.292,157.196,157.281,157.154,12.7
2024-05-29 18:00:00+00:00,bearish,157.707,157.623,157.704,157.612,9.2
2024-05-29 19:00:00+00:00,bullish,157.682,157.622,157.707,157.623,8.4
2024-05-30 03:00:00+00:00,bearish,157.453,157.309,157.452,157.35,10.2
2024-05-30 04:00:00+00:00,bullish,157.429,157.26,157.453,157.309,14.4
2024-05-30 09:00:00+00:00,bearish,157.112,156.904,157.007,156.534,47.3
2024-05-30 10:00:00+00:00,bullish,156.979,156.844,157.112,156.904,20.8
2024-05-30 11:00:00+00:00,bearish,157.089,156.916,156.979,156.844,13.5
2024-05-30 14:00:00+00:00,bullish,156.765,156.37,156.854,156.567,28.7
2024-05-30 15:00:00+00:00,bearish,156.843,156.526,156.765,156.37,39.5
2024-05-30 17:00:00+00:00,bearish,156.731,156.635,156.704,156.578,12.6
2024-05-31 01:00:00+00:00,bearish,157.023,156.603,156.995,156.783,21.2
2024-05-31 03:00:00+00:00,bullish,156.827,156.571,156.923,156.636,28.7
2024-05-31 04:00:00+00:00,bearish,156.875,156.721,156.827,156.571,25.6
2024-05-31 10:00:00+00:00,bearish,157.353,157.241,157.33,157.062,26.8
2024-05-31 11:00:00+00:00,bearish,157.364,157.213,157.353,157.241,11.2
2024-05-31 15:00:00+00:00,bullish,157.165,156.557,156.951,156.679,27.2
2024-06-03 00:00:00+00:00,bullish,157.298,157.127,157.338,157.167,17.1
2024-06-03 01:00:00+00:00,bearish,157.309,157.048,157.298,157.127,17.1
2024-06-03 02:00:00+00:00,bullish,157.149,156.994,157.309,157.048,26.1
2024-06-03 10:00:00+00:00,bearish,157.146,157.029,157.139,157.004,13.5
2024-06-03 12:00:00+00:00,bullish,156.881,156.636,157.075,156.734,34.1
2024-06-03 13:00:00+00:00,bearish,156.937,156.689,156.881,156.636,24.5
2024-06-04 01:00:00+00:00,bullish,156.406,155.98,156.239,155.988,25.1
2024-06-04 04:00:00+00:00,bullish,156.424,156.311,156.463,156.319,14.4
2024-06-04 12:00:00+00:00,bearish,155.227,154.85,155.193,154.702,49.1
2024-06-04 13:00:00+00:00,bullish,155.141,154.72,155.227,154.85,37.7
2024-06-04 14:00:00+00:00,bearish,155.204,154.803,155.141,154.72,42.1
2024-06-04 17:00:00+00:00,bullish,154.872,154.745,155.023,154.758,26.5
2024-06-05 05:00:00+00:00,bearish,155.614,155.443,155.593,155.359,23.4
2024-06-05 10:00:00+00:00,bearish,156.304,156.028,156.299,156.079,22.0
2024-06-05 11:00:00+00:00,bullish,156.166,155.957,156.304,156.028,27.6
2024-06-05 12:00:00+00:00,bearish,156.208,156.021,156.166,155.957,20.9
2024-06-05 13:00:00+00:00,bullish,156.197,155.941,156.208,156.021,18.7
2024-06-05 18:00:00+00:00,bullish,156.149,156.068,156.242,156.1,14.2
2024-06-05 23:00:00+00:00,bearish,156.111,155.851,156.079,155.959,12.0
2024-06-06 00:00:00+00:00,bullish,156.019,155.799,156.111,155.851,26.0
2024-06-06 02:00:00+00:00,bullish,155.723,155.354,155.925,155.595,33.0
2024-06-06 06:00:00+00:00,bearish,155.956,155.708,155.944,155.564,38.0
2024-06-06 09:00:00+00:00,bearish,156.379,156.118,156.308,156.03,27.8
2024-06-06 11:00:00+00:00,bullish,156.1,155.895,156.206,155.911,29.5
2024-06-06 13:00:00+00:00,bullish,156.341,155.872,156.232,156.029,20.3
2024-06-06 14:00:00+00:00,bearish,156.445,155.904,156.341,155.872,46.9
2024-06-07 02:00:00+00:00,bearish,155.934,155.658,155.849,155.579,27.0
2024-06-07 06:00:00+00:00,bullish,155.698,155.444,155.759,155.492,26.7
2024-06-07 08:00:00+00:00,bullish,155.437,155.119,155.533,155.13,40.3
2024-06-07 09:00:00+00:00,bearish,155.565,155.312,155.437,155.119,31.8
2024-06-07 13:00:00+00:00,bullish,156.876,155.309,155.636,155.428,20.8
2024-06-07 15:00:00+00:00,bearish,157.076,156.779,156.98,156.622,35.8
2024-06-07 18:00:00+00:00,bearish,156.735,156.572,156.684,156.513,17.1
2024-06-07 19:00:00+00:00,bullish,156.691,156.565,156.735,156.572,16.3
2024-06-07 21:00:00+00:00,bearish,156.767,156.674,156.763,156.619,14.4
2024-06-10 02:00:00+00:00,bearish,156.979,156.771,156.966,156.719,24.7
2024-06-10 09:00:00+00:00,bullish,157.037,156.877,157.101,156.93,17.1
2024-06-10 10:00:00+00:00,bullish,156.967,156.785,157.037,156.877,16.0
2024-06-10 11:00:00+00:00,bullish,156.91,156.743,156.967,156.785,18.2
2024-06-10 12:00:00+00:00,bearish,156.963,156.815,156.91,156.743,16.7
2024-06-10 13:00:00+00:00,bullish,157.007,156.797,156.963,156.815,14.8
2024-06-10 16:00:00+00:00,bearish,156.971,156.886,156.942,156.831,11.1
2024-06-10 20:00:00+00:00,bearish,157.095,157.007,157.09,156.983,10.7
2024-06-11 04:00:00+00:00,bearish,157.332,157.196,157.287,157.186,10.1
2024-06-11 07:00:00+00:00,bearish,157.326,157.21,157.302,157.148,15.4
2024-06-11 09:00:00+00:00,bearish,157.392,157.196,157.365,157.249,11.6
2024-06-11 10:00:00+00:00,bullish,157.289,157.142,157.392,157.196,19.6
2024-06-11 12:00:00+00:00,bullish,157.176,157.049,157.246,157.087,15.9
2024-06-11 16:00:00+00:00,bearish,157.384,157.251,157.335,157.102,23.3
2024-06-11 17:00:00+00:00,bearish,157.402,157.298,157.384,157.251,13.3
2024-06-11 20:00:00+00:00,bullish,157.086,156.933,157.128,157.014,11.4
2024-06-11 21:00:00+00:00,bearish,157.146,157.066,157.086,156.933,15.3
2024-06-11 22:00:00+00:00,bullish,157.126,157.021,157.146,157.066,8.0
2024-06-12 04:00:00+00:00,bearish,157.214,157.163,157.187,157.094,9.3
2024-06-12 06:00:00+00:00,bearish,157.284,157.19,157.252,157.126,12.6
2024-06-12 07:00:00+00:00,bullish,157.293,157.187,157.284,157.19,9.4
2024-06-12 08:00:00+00:00,bearish,157.355,157.255,157.293,157.187,10.6
2024-06-12 09:00:00+00:00,bullish,157.316,157.253,157.355,157.255,10.0
2024-06-12 11:00:00+00:00,bearish,157.37,157.3,157.328,157.25,7.8
2024-06-12 15:00:00+00:00,bullish,156.107,155.716,156.171,155.773,39.8
2024-06-12 18:00:00+00:00,bearish,155.985,155.759,155.907,155.717,19.0
2024-06-12 21:00:00+00:00,bearish,156.9,156.658,156.872,156.529,34.3
2024-06-13 00:00:00+00:00,bearish,156.857,156.702,156.809,156.578,23.1
2024-06-13 01:00:00+00:00,bearish,156.905,156.706,156.857,156.702,15.5
2024-06-13 02:00:00+00:00,bullish,156.863,156.694,156.905,156.706,19.9
2024-06-13 04:00:00+00:00,bearish,157.053,156.97,157.014,156.826,18.8
2024-06-13 07:00:00+00:00,bearish,157.255,157.061,157.195,157.044,15.1
2024-06-13 09:00:00+00:00,bearish,157.311,157.172,157.306,157.118,18.8
2024-06-13 10:00:00+00:00,bullish,157.284,157.153,157.311,157.172,13.9
2024-06-13 11:00:00+00:00,bullish,157.2,157.123,157.284,157.153,13.1
2024-06-13 14:00:00+00:00,bearish,157.268,156.963,157.262,156.579,68.3
2024-06-13 17:00:00+00:00,bullish,156.917,156.69,156.998,156.751,24.7
2024-06-13 19:00:00+00:00,bearish,156.982,156.852,156.947,156.72,22.7
2024-06-13 21:00:00+00:00,bearish,157.098,156.973,157.074,156.89,18.4
2024-06-13 22:00:00+00:00,bullish,157.009,156.951,157.098,156.973,12.5
2024-06-14 04:00:00+00:00,bullish,157.98,156.795,157.333,157.139,19.4
2024-06-14 11:00:00+00:00,bullish,157.159,156.882,157.529,156.92,60.9
2024-06-14 12:00:00+00:00,bearish,157.309,156.95,157.159,156.882,27.7
2024-06-14 15:00:00+00:00,bullish,157.496,157.031,157.374,157.11,26.4
2024-06-17 03:00:00+00:00,bearish,157.529,157.437,157.515,157.377,13.8
2024-06-17 05:00:00+00:00,bullish,157.406,157.33,157.511,157.331,18.0
2024-06-17 10:00:00+00:00,bearish,157.699,157.598,157.688,157.54,14.8
2024-06-17 14:00:00+00:00,bullish,157.933,157.783,157.94,157.794,14.6
2024-06-17 15:00:00+00:00,bearish,157.959,157.829,157.933,157.783,15.0
2024-06-17 17:00:00+00:00,bullish,157.813,157.728,157.891,157.782,10.9
2024-06-17 23:00:00+00:00,bearish,157.731,157.651,157.73,157.613,11.7
2024-06-18 01:00:00+00:00,bullish,157.729,157.602,157.733,157.634,9.9
2024-06-18 10:00:00+00:00,bullish,158.157,157.994,158.229,158.07,15.9
2024-06-18 12:00:00+00:00,bullish,158.149,158.026,158.154,158.067,8.7
2024-06-18 16:00:00+00:00,bullish,158.004,157.745,158.007,157.759,24.8
2024-06-18 18:00:00+00:00,bullish,157.873,157.637,157.841,157.697,14.4
2024-06-18 19:00:00+00:00,bearish,157.896,157.769,157.873,157.637,23.6
2024-06-18 20:00:00+00:00,bullish,157.863,157.75,157.896,157.769,12.7
2024-06-18 21:00:00+00:00,bearish,157.876,157.828,157.863,157.75,11.3
2024-06-19 08:00:00+00:00,bullish,157.772,157.602,157.834,157.642,19.2
2024-06-19 11:00:00+00:00,bearish,157.908,157.818,157.861,157.793,6.8
2024-06-19 13:00:00+00:00,bearish,157.95,157.872,157.906,157.831,7.5
2024-06-19 17:00:00+00:00,bearish,157.944,157.894,157.943,157.889,5.4
2024-06-19 18:00:00+00:00,bearish,157.952,157.921,157.944,157.894,5.0
2024-06-19 20:00:00+00:00,bearish,158.043,157.993,158.022,157.938,8.4
2024-06-20 02:00:00+00:00,bearish,158.116,157.975,158.089,157.954,13.5
2024-06-20 07:00:00+00:00,bullish,158.188,158.067,158.191,158.076,11.5
2024-06-20 08:00:00+00:00,bullish,158.278,158.051,158.188,158.067,12.1
2024-06-20 11:00:00+00:00,bearish,158.47,158.389,158.461,158.371,9.0
2024-06-20 12:00:00+00:00,bullish,158.445,158.37,158.47,158.389,8.1
2024-06-20 13:00:00+00:00,bullish,158.549,158.244,158.445,158.37,7.5
2024-06-20 15:00:00+00:00,bearish,158.744,158.635,158.726,158.496,23.0
2024-06-20 21:00:00+00:00,bearish,158.934,158.87,158.91,158.798,11.2
2024-06-21 03:00:00+00:00,bullish,158.979,158.822,159.113,158.906,20.7
2024-06-21 05:00:00+00:00,bullish,158.91,158.868,158.962,158.87,9.2
2024-06-21 07:00:00+00:00,bearish,159.001,158.912,158.966,158.816,15.0
2024-06-21 13:00:00+00:00,bullish,158.998,158.85,159.016,158.898,11.8
2024-06-21 16:00:00+00:00,bearish,159.628,159.398,159.598,159.135,46.3
2024-06-21 19:00:00+00:00,bearish,159.602,159.522,159.592,159.45,14.2
2024-06-23 23:00:00+00:00,bearish,159.785,159.65,159.764,159.596,16.8
2024-06-24 01:00:00+00:00,bearish,159.927,159.777,159.905,159.683,22.2
2024-06-24 03:00:00+00:00,bullish,159.736,159.639,159.832,159.641,19.1
2024-06-24 06:00:00+00:00,bearish,159.816,159.71,159.765,159.684,8.1
2024-06-24 08:00:00+00:00,bullish,159.732,159.646,159.765,159.666,9.9
2024-06-24 10:00:00+00:00,bearish,159.807,159.589,159.786,159.663,12.3
2024-06-24 13:00:00+00:00,bullish,159.556,159.341,159.57,159.342,22.8
2024-06-24 14:00:00+00:00,bullish,159.507,159.323,159.556,159.341,21.5
2024-06-24 16:00:00+00:00,bearish,159.754,159.63,159.735,159.37,36.5
2024-06-24 17:00:00+00:00,bearish,159.758,159.637,159.754,159.63,12.4
2024-06-24 20:00:00+00:00,bearish,159.717,159.615,159.709,159.539,17.0
2024-06-24 22:00:00+00:00,bullish,159.606,159.516,159.656,159.557,9.9
2024-06-25 02:00:00+00:00,bullish,159.503,159.186,159.701,159.339,36.2
2024-06-25 05:00:00+00:00,bearish,159.506,159.41,159.496,159.323,17.3
2024-06-25 06:00:00+00:00,bullish,159.454,159.273,159.506,159.41,9.6
2024-06-25 11:00:00+00:00,bullish,159.44,159.29,159.517,159.424,9.3
2024-06-25 14:00:00+00:00,bearish,159.7,159.563,159.67,159.428,24.2
2024-06-25 15:00:00+00:00,bearish,159.722,159.586,159.7,159.563,13.7
2024-06-25 16:00:00+00:00,bearish,159.756,159.661,159.722,159.586,13.6
2024-06-25 21:00:00+00:00,bearish,159.698,159.62,159.671,159.603,6.8
2024-06-25 22:00:00+00:00,bullish,159.675,159.617,159.698,159.62,7.8
2024-06-26 07:00:00+00:00,bearish,159.852,159.792,159.834,159.749,8.5
2024-06-26 10:00:00+00:00,bullish,160.058,159.854,159.969,159.869,10.0
2024-06-26 12:00:00+00:00,bearish,160.394,160.204,160.346,159.989,35.7
2024-06-26 14:00:00+00:00,bullish,160.625,160.012,160.384,160.28,10.4
2024-06-26 15:00:00+00:00,bearish,160.642,160.431,160.625,160.012,61.3
2024-06-26 18:00:00+00:00,bullish,160.672,160.59,160.773,160.601,17.2
2024-06-26 21:00:00+00:00,bearish,160.865,160.769,160.843,160.686,15.7
2024-06-27 01:00:00+00:00,bullish,160.705,160.496,160.708,160.588,12.0
2024-06-27 02:00:00+00:00,bearish,160.716,160.393,160.705,160.496,20.9
2024-06-27 03:00:00+00:00,bullish,160.506,160.38,160.716,160.393,32.3
2024-06-27 06:00:00+00:00,bearish,160.463,160.309,160.431,160.301,13.0
2024-06-27 07:00:00+00:00,bearish,160.494,160.319,160.463,160.309,15.4
2024-06-27 09:00:00+00:00,bearish,160.605,160.505,160.561,160.391,17.0
2024-06-27 13:00:00+00:00,bearish,160.548,160.28,160.547,160.413,13.4
2024-06-27 17:00:00+00:00,bearish,160.736,160.676,160.728,160.566,16.2
2024-06-27 22:00:00+00:00,bullish,160.754,160.672,160.819,160.736,8.3
2024-06-27 23:00:00+00:00,bearish,160.765,160.691,160.754,160.672,8.2
2024-06-28 00:00:00+00:00,bullish,160.757,160.63,160.765,160.691,7.4
2024-06-28 02:00:00+00:00,bearish,161.282,160.946,161.144,160.649,49.5
2024-06-28 07:00:00+00:00,bullish,160.989,160.879,161.046,160.899,14.7
2024-06-28 12:00:00+00:00,bullish,160.659,160.433,160.737,160.46,27.7
2024-06-28 14:00:00+00:00,bullish,160.514,160.261,160.662,160.36,30.2
2024-06-28 19:00:00+00:00,bullish,160.819,160.704,160.903,160.756,14.7
2024-06-30 22:00:00+00:00,bullish,160.893,160.683,160.944,160.802,14.2
2024-06-30 23:00:00+00:00,bearish,160.941,160.798,160.893,160.683,21.0
2024-07-01 00:00:00+00:00,bullish,160.934,160.776,160.941,160.798,14.3
2024-07-01 01:00:00+00:00,bullish,161.186,160.737,160.934,160.776,15.8
2024-07-01 06:00:00+00:00,bearish,161.121,160.994,161.083,160.974,10.9
2024-07-01 09:00:00+00:00,bearish,161.091,160.95,161.073,160.867,20.6
2024-07-01 14:00:00+00:00,bearish,161.456,161.275,161.389,161.099,29.0
2024-07-01 15:00:00+00:00,bullish,161.667,160.959,161.456,161.275,18.1
2024-07-01 16:00:00+00:00,bearish,161.728,161.533,161.667,160.959,70.8
2024-07-01 18:00:00+00:00,bullish,161.519,161.404,161.598,161.475,12.3
2024-07-01 19:00:00+00:00,bearish,161.565,161.468,161.519,161.404,11.5
2024-07-01 20:00:00+00:00,bullish,161.521,161.458,161.565,161.468,9.7
2024-07-02 07:00:00+00:00,bullish,161.722,161.587,161.726,161.625,10.1
2024-07-02 11:00:00+00:00,bearish,161.688,161.602,161.667,161.561,10.6
2024-07-02 12:00:00+00:00,bullish,161.672,161.589,161.688,161.602,8.6
2024-07-02 15:00:00+00:00,bearish,161.621,161.3,161.552,161.266,28.6
2024-07-02 20:00:00+00:00,bullish,161.496,161.422,161.531,161.454,7.7
2024-07-02 22:00:00+00:00,bullish,161.46,161.388,161.478,161.407,7.1
2024-07-02 23:00:00+00:00,bullish,161.45,161.381,161.46,161.388,7.2
2024-07-03 04:00:00+00:00,bearish,161.655,161.619,161.647,161.564,8.3
2024-07-03 17:00:00+00:00,bearish,161.573,161.401,161.543,161.265,27.8
